ID,Process ID,Process Name,Host Name,Kernel Name,Kernel Time,Context,Stream,Section Name,Metric Name,Metric Unit,Metric Value
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,Command line profiler metrics,sm__cycles_elapsed.avg.per_second,cycle/second,1308441242
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,Command line profiler metrics,sm__inst_executed_pipe_tensor.sum,inst,0
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_dadd_pred_on.sum,inst,0
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_dfma_pred_on.sum,inst,0
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_dmul_pred_on.sum,inst,0
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_fadd_pred_on.sum,inst,1565491200
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_ffma_pred_on.sum,inst,6599147520
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_fmul_pred_on.sum,inst,1059717134
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_hadd_pred_on.sum,inst,0
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_hfma_pred_on.sum,inst,0
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,Command line profiler metrics,sm__sass_thread_inst_executed_op_hmul_pred_on.sum,inst,0
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,GPU Speed Of Light,DRAM Frequency,cycle/second,876666620.7
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,GPU Speed Of Light,SM Frequency,cycle/second,1308529963
6,95642,picongpu,127.0.0.1,MoveAndMark,2020-Oct-25 20:00:32,1,20,GPU Speed Of Light,Elapsed Cycles,cycle,6082151
